,Room,Photo,path,kind
441,zaal_19,IMG_20190323_121339,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121339.jpg,FP
442,zaal_19,IMG_20190323_121339,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121339.jpg,TP
443,zaal_19,IMG_20190323_121339,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121339.jpg,FN
444,zaal_19,IMG_20190323_121342,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121342.jpg,TP
445,zaal_19,IMG_20190323_121346,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121346.jpg,TP
446,zaal_19,IMG_20190323_121349,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121349.jpg,TP
447,zaal_19,IMG_20190323_121354,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121354.jpg,TP
448,zaal_19,IMG_20190323_121357,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121357.jpg,TP
449,zaal_19,IMG_20190323_121411,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121411.jpg,TP
450,zaal_19,IMG_20190323_121411,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121411.jpg,TP
451,zaal_19,IMG_20190323_121411,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121411.jpg,TP
452,zaal_19,IMG_20190323_121411,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121411.jpg,TP
453,zaal_19,IMG_20190323_121411,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121411.jpg,TP
454,zaal_19,IMG_20190323_121411,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121411.jpg,TP
455,zaal_19,IMG_20190323_121411,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121411.jpg,TP
456,zaal_19,IMG_20190323_121411,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121411.jpg,TP
457,zaal_19,IMG_20190323_121411,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121411.jpg,FN
458,zaal_19,IMG_20190323_121411,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121411.jpg,FN
459,zaal_19,IMG_20190323_121411,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121411.jpg,FN
460,zaal_19,IMG_20190323_121420,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121420.jpg,TP
461,zaal_19,IMG_20190323_121420,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121420.jpg,TP
462,zaal_19,IMG_20190323_121420,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121420.jpg,FP
463,zaal_19,IMG_20190323_121420,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121420.jpg,TP
464,zaal_19,IMG_20190323_121420,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121420.jpg,TP
465,zaal_19,IMG_20190323_121420,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121420.jpg,TP
466,zaal_19,IMG_20190323_121420,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121420.jpg,TP
467,zaal_19,IMG_20190323_121420,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121420.jpg,TP
468,zaal_19,IMG_20190323_121420,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121420.jpg,TP
469,zaal_19,IMG_20190323_121420,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121420.jpg,TP
470,zaal_19,IMG_20190323_121420,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121420.jpg,TP
471,zaal_19,IMG_20190323_121420,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121420.jpg,TP
472,zaal_19,IMG_20190323_121420,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121420.jpg,FN
473,zaal_19,IMG_20190323_121420,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121420.jpg,FN
474,zaal_19,IMG_20190323_121434,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121434.jpg,TP
475,zaal_19,IMG_20190323_121434,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121434.jpg,TP
476,zaal_19,IMG_20190323_121434,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121434.jpg,TP
477,zaal_19,IMG_20190323_121434,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121434.jpg,TP
478,zaal_19,IMG_20190323_121434,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121434.jpg,TP
479,zaal_19,IMG_20190323_121434,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121434.jpg,TP
480,zaal_19,IMG_20190323_121434,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121434.jpg,TP
481,zaal_19,IMG_20190323_121434,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121434.jpg,TP
482,zaal_19,IMG_20190323_121434,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121434.jpg,TP
483,zaal_19,IMG_20190323_121434,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121434.jpg,TP
484,zaal_19,IMG_20190323_121434,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121434.jpg,TP
485,zaal_19,IMG_20190323_121447,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121447.jpg,TP
486,zaal_19,IMG_20190323_121447,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121447.jpg,TP
487,zaal_19,IMG_20190323_121447,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121447.jpg,TP
488,zaal_19,IMG_20190323_121447,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121447.jpg,TP
489,zaal_19,IMG_20190323_121447,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121447.jpg,TP
490,zaal_19,IMG_20190323_121447,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121447.jpg,TP
491,zaal_19,IMG_20190323_121447,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121447.jpg,TP
492,zaal_19,IMG_20190323_121447,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121447.jpg,TP
493,zaal_19,IMG_20190323_121447,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121447.jpg,TP
494,zaal_19,IMG_20190323_121447,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121447.jpg,TP
495,zaal_19,IMG_20190323_121447,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121447.jpg,TP
496,zaal_19,IMG_20190323_121447,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121447.jpg,TP
497,zaal_19,IMG_20190323_121457,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121457.jpg,TP
498,zaal_19,IMG_20190323_121457,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121457.jpg,TP
499,zaal_19,IMG_20190323_121457,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121457.jpg,TP
500,zaal_19,IMG_20190323_121457,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121457.jpg,TP
501,zaal_19,IMG_20190323_121457,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121457.jpg,TP
502,zaal_19,IMG_20190323_121457,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121457.jpg,TP
503,zaal_19,IMG_20190323_121457,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121457.jpg,TP
504,zaal_19,IMG_20190323_121457,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121457.jpg,TP
505,zaal_19,IMG_20190323_121457,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121457.jpg,TP
506,zaal_19,IMG_20190323_121457,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121457.jpg,TP
507,zaal_19,IMG_20190323_121457,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121457.jpg,TP
508,zaal_19,IMG_20190323_121457,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121457.jpg,TP
509,zaal_19,IMG_20190323_121457,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121457.jpg,FN
510,zaal_19,IMG_20190323_121507,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121507.jpg,TP
511,zaal_19,IMG_20190323_121507,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121507.jpg,TP
512,zaal_19,IMG_20190323_121507,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121507.jpg,TP
513,zaal_19,IMG_20190323_121507,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121507.jpg,TP
514,zaal_19,IMG_20190323_121507,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121507.jpg,TP
515,zaal_19,IMG_20190323_121507,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121507.jpg,TP
516,zaal_19,IMG_20190323_121507,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121507.jpg,TP
517,zaal_19,IMG_20190323_121507,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121507.jpg,TP
518,zaal_19,IMG_20190323_121507,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121507.jpg,TP
519,zaal_19,IMG_20190323_121507,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121507.jpg,FP
520,zaal_19,IMG_20190323_121507,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121507.jpg,FN
521,zaal_19,IMG_20190323_121523,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121523.jpg,TP
522,zaal_19,IMG_20190323_121523,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121523.jpg,TP
523,zaal_19,IMG_20190323_121523,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121523.jpg,TP
524,zaal_19,IMG_20190323_121523,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121523.jpg,TP
525,zaal_19,IMG_20190323_121523,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121523.jpg,TP
526,zaal_19,IMG_20190323_121523,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121523.jpg,TP
527,zaal_19,IMG_20190323_121523,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121523.jpg,TP
528,zaal_19,IMG_20190323_121523,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121523.jpg,TP
529,zaal_19,IMG_20190323_121523,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121523.jpg,TP
530,zaal_19,IMG_20190323_121523,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121523.jpg,TP
531,zaal_19,IMG_20190323_121523,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121523.jpg,TP
532,zaal_19,IMG_20190323_121523,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121523.jpg,TP
533,zaal_19,IMG_20190323_121523,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121523.jpg,FN
534,zaal_19,IMG_20190323_121537,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121537.jpg,TP
535,zaal_19,IMG_20190323_121537,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121537.jpg,TP
536,zaal_19,IMG_20190323_121537,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121537.jpg,TP
537,zaal_19,IMG_20190323_121537,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121537.jpg,TP
538,zaal_19,IMG_20190323_121537,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121537.jpg,TP
539,zaal_19,IMG_20190323_121537,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121537.jpg,TP
540,zaal_19,IMG_20190323_121537,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121537.jpg,TP
541,zaal_19,IMG_20190323_121537,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121537.jpg,TP
542,zaal_19,IMG_20190323_121537,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121537.jpg,TP
543,zaal_19,IMG_20190323_121537,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121537.jpg,TP
544,zaal_19,IMG_20190323_121537,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121537.jpg,TP
545,zaal_19,IMG_20190323_121537,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121537.jpg,FN
546,zaal_19,IMG_20190323_121537,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121537.jpg,FN
547,zaal_19,IMG_20190323_121537,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121537.jpg,FN
548,zaal_19,IMG_20190323_121537,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121537.jpg,FN
549,zaal_19,IMG_20190323_121545,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121545.jpg,TP
550,zaal_19,IMG_20190323_121545,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121545.jpg,TP
551,zaal_19,IMG_20190323_121545,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121545.jpg,TP
552,zaal_19,IMG_20190323_121545,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121545.jpg,TP
553,zaal_19,IMG_20190323_121545,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121545.jpg,TP
554,zaal_19,IMG_20190323_121545,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121545.jpg,TP
555,zaal_19,IMG_20190323_121545,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121545.jpg,TP
556,zaal_19,IMG_20190323_121545,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121545.jpg,TP
557,zaal_19,IMG_20190323_121545,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121545.jpg,TP
558,zaal_19,IMG_20190323_121545,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121545.jpg,TP
559,zaal_19,IMG_20190323_121545,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121545.jpg,TP
560,zaal_19,IMG_20190323_121545,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121545.jpg,TP
561,zaal_19,IMG_20190323_121545,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121545.jpg,FN
562,zaal_19,IMG_20190323_121545,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121545.jpg,FN
563,zaal_19,IMG_20190323_121545,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121545.jpg,FN
564,zaal_19,IMG_20190323_121604,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121604.jpg,TP
565,zaal_19,IMG_20190323_121604,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121604.jpg,TP
566,zaal_19,IMG_20190323_121604,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121604.jpg,TP
567,zaal_19,IMG_20190323_121604,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121604.jpg,TP
568,zaal_19,IMG_20190323_121604,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121604.jpg,TP
569,zaal_19,IMG_20190323_121604,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121604.jpg,TP
570,zaal_19,IMG_20190323_121604,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121604.jpg,TP
571,zaal_19,IMG_20190323_121604,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121604.jpg,TP
572,zaal_19,IMG_20190323_121604,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121604.jpg,FN
573,zaal_19,IMG_20190323_121604,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121604.jpg,FN
574,zaal_19,IMG_20190323_121604,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121604.jpg,FN
575,zaal_19,IMG_20190323_121622,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121622.jpg,TP
576,zaal_19,IMG_20190323_121622,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121622.jpg,TP
577,zaal_19,IMG_20190323_121622,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121622.jpg,TP
578,zaal_19,IMG_20190323_121622,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121622.jpg,TP
579,zaal_19,IMG_20190323_121622,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121622.jpg,TP
580,zaal_19,IMG_20190323_121622,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121622.jpg,TP
581,zaal_19,IMG_20190323_121622,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121622.jpg,TP
582,zaal_19,IMG_20190323_121622,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121622.jpg,TP
583,zaal_19,IMG_20190323_121622,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121622.jpg,TP
584,zaal_19,IMG_20190323_121622,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121622.jpg,TP
